"","Floods","Groundwater","Sediment","Organics_Solutes","Habitat","Overall","HUC12"
"1904","0.9520632","0.73055448","0.55859606","0.764739287","0.6712453","0.72437287","140100000000"
"1905","0.7215484","0.67786818","0.38999226","0.389220492","0.5292380","0.52343492","140100000000"
"1906","0.9265753","0.82559408","0.60933845","0.582444557","0.7293996","0.72334451","140100000000"
"1907","0.8777437","0.51739439","0.65187133","0.676088356","0.7599530","0.68616459","140100000000"
"1908","0.8436362","0.71391738","0.50571397","0.620360299","0.6657683","0.66059463","140100000000"
"1909","0.8333333","0.75000000","0.72694560","0.635927470","0.7898880","0.74416802","140100000000"
"1910","0.9975998","0.89028142","0.88315313","0.849004641","0.8723314","0.89706155","140100000000"
"1911","0.9865434","0.81372323","0.89120406","0.827211021","0.9274694","0.88694602","140100000000"
"1912","0.8579937","0.76025121","0.71507409","0.718084711","0.8068394","0.76975232","140100000000"
"1913","0.8781601","0.80743755","0.65528248","0.828217086","0.7674902","0.78354808","140100000000"
"1914","0.8778595","0.89117846","0.69838100","0.780614396","0.7726532","0.80090435","140100000000"
"1915","0.9371170","0.90567549","0.74866582","0.664887756","0.8280758","0.81054023","140100000000"
"1916","0.9297976","0.87921785","0.73585956","0.628629693","0.8143042","0.79011861","140100000000"
"1917","0.7088441","0.72056071","0.35360242","0.325788240","0.5030743","0.49460763","140100000000"
"1918","0.8772230","0.88129644","0.65444512","0.717700999","0.7553068","0.77203047","140100000000"
"1919","0.7925866","0.88789042","0.40624828","0.560695980","0.5971624","0.62546571","140100000000"
"1920","0.8333333","0.96674978","0.73141744","0.930889624","0.8130055","0.85085972","140100000000"
"1921","0.8184829","0.80078610","0.47699675","0.402018234","0.6314851","0.60246259","140100000000"
"1922","1.0000000","1.00000000","0.91852423","0.891365643","0.9456828","0.95011987","140100000000"
"1923","0.9066819","0.80198718","0.49840914","0.551467905","0.6482750","0.66450398","140100000000"
"1924","0.6839680","0.64307092","0.39307092","0.229157941","0.4620455","0.44927995","140100000000"
"1925","0.9059790","0.96623164","0.83182955","0.918790303","0.8680319","0.89700974","140100000000"
"1926","0.9706820","0.95659976","0.90125841","0.850630787","0.9203294","0.91889989","140100000000"
"1927","0.8729461","0.88912634","0.78344256","0.768371802","0.7987354","0.82108191","140100000000"
"1928","0.4625572","0.69383582","0.44383582","0.258447764","0.4574793","0.44185294","140100000000"
"1929","0.5428607","0.71016550","0.39858936","0.363341204","0.5844210","0.50433932","140100000000"
"1930","0.3665899","0.54988485","0.36393539","0.151913853","0.4092903","0.34026797","140100000000"
"1931","0.4719712","0.70795683","0.51204292","0.349390565","0.4746692","0.49044033","140100000000"
"1932","0.4063148","0.60947213","0.41634639","0.221795185","0.4401179","0.39861945","140100000000"
"1933","0.4796674","0.56002177","0.61597056","0.275321730","0.5773137","0.48304932","140100000000"
"1934","0.6579598","0.86484887","0.76953979","0.725769946","0.7742313","0.75545409","140100000000"
"1935","0.3367570","0.50513548","0.34672328","0.128964371","0.3978155","0.31345254","140100000000"
"1936","0.9175203","0.86623305","0.75113849","0.638007511","0.8257020","0.79345796","140100000000"
"1937","0.5000000","0.75000000","0.66474515","0.552993530","0.5316612","0.59293665","140100000000"
"1938","0.5837959","0.62569378","0.44570474","0.260939657","0.4602289","0.45523623","140100000000"
"1939","0.3333333","0.50000000","0.32178891","0.095718550","0.3747298","0.28630362","140100000000"
"1940","0.6846902","0.71646177","0.49762955","0.327944755","0.6408850","0.55212170","140100000000"
"1941","0.3333333","0.47452646","0.28065722","0.044997283","0.3456128","0.23324820","140100000000"
"1942","0.7129650","0.55982712","0.35640107","0.235580953","0.4927695","0.44011789","140100000000"
"1943","0.7383063","0.35239803","0.37686253","0.280039855","0.4869748","0.42192558","140100000000"
"1944","0.8671825","0.80784677","0.59408615","0.457619375","0.7160385","0.67134527","140100000000"
"1945","1.0000000","1.00000000","0.94481909","0.926425450","0.9632127","0.96644306","140100000000"
"1946","0.8988047","0.82512156","0.50785122","0.556495018","0.6474212","0.67067727","140100000000"
"1947","0.8613938","0.72811929","0.43517415","0.484835331","0.5903759","0.60056227","140100000000"
"1948","0.3828728","0.52440722","0.45458854","0.206248820","0.4697257","0.38843243","140100000000"
"1949","0.3333333","0.49758062","0.34134434","0.125018288","0.3889075","0.30757494","140100000000"
"1950","0.4767630","0.71514446","0.46514446","0.286859285","0.4747617","0.46439309","140100000000"
"1951","0.5609755","0.59578293","0.54810980","0.403239394","0.5236869","0.52180331","140100000000"
"1952","0.9297622","0.98687362","0.75267107","0.793201923","0.8351140","0.85521170","140100000000"
"1953","0.7783927","0.76164649","0.58591770","0.463418924","0.6446878","0.63565639","140100000000"
"1954","0.8078313","0.73909041","0.62774121","0.540112851","0.7518275","0.68624678","140100000000"
"1955","0.6716505","0.63133819","0.50007548","0.319783028","0.5699739","0.52171133","140100000000"
"1956","0.6991865","0.71750621","0.42750181","0.359674198","0.4006861","0.49890062","140100000000"
"1957","0.7776471","0.96690925","0.51388743","0.641062241","0.6054508","0.68423150","140100000000"
"1958","0.9411461","0.95357628","0.89380028","0.850524327","0.8781389","0.90261092","140100000000"
"1959","0.3333333","0.50000000","0.25430681","0.005742418","0.3284089","0.15154558","140100000000"
"1960","0.3333333","0.49100503","0.25000000","0.000000000","0.3308288","0.00000000","140100000000"
"1961","0.5000000","0.50000000","0.50920381","0.345605083","0.4920213","0.46459992","140100000000"
"1962","0.8260474","0.83745846","0.81874936","0.855246088","0.8547872","0.83832739","140100000000"
"1963","0.6776927","0.54138631","0.43210120","0.345263576","0.4447741","0.47564525","140100000000"
"1964","0.5000000","0.68368567","0.43957284","0.341182892","0.4413766","0.46873866","140100000000"
"1965","0.6666667","0.73239206","0.48834856","0.333333333","0.4922324","0.52298140","140100000000"
"1966","0.9073372","0.93086441","0.77674104","0.843942648","0.7978425","0.84924362","140100000000"
"1967","0.7529922","0.69205926","0.58948255","0.538217967","0.7263217","0.65448302","140100000000"
"1968","0.8969856","0.54755716","0.63724628","0.841897676","0.7437788","0.72184686","140100000000"
"1969","0.7401185","0.51540130","0.27121206","0.542810281","0.5062343","0.49062659","140100000000"
"1970","0.6666667","0.30185277","0.30185277","0.333333333","0.3353501","0.36844718","140100000000"
"1971","0.8634793","0.83349973","0.67839053","0.695846221","0.7734481","0.76544911","140100000000"
"1972","0.7302052","0.54216387","0.50309568","0.646036118","0.6508346","0.60896271","140100000000"
"1973","0.6128533","0.30822860","0.42355271","0.379471992","0.4428310","0.42238738","140100000000"
"1974","0.8163603","0.62326249","0.52378605","0.496590396","0.5379029","0.58949726","140100000000"
"1975","0.6666667","0.72598215","0.47598215","0.333333333","0.4795853","0.51669469","140100000000"
"1976","0.5600574","0.28644221","0.28644221","0.120114843","0.3464833","0.28596780","140100000000"
"1977","0.8713853","0.66581981","0.57749368","0.333333333","0.6414764","0.59024827","140100000000"
"1978","0.4630962","0.18663318","0.27542207","0.041133109","0.3610997","0.20403069","140100000000"
"1979","0.6430838","0.69553543","0.44553543","0.286167656","0.4441930","0.47943780","140100000000"
"1980","0.7593987","0.70555869","0.58069917","0.576192130","0.7180686","0.66364753","140100000000"
"1981","0.6927455","0.91757623","0.73071934","0.812236472","0.6538129","0.75582366","140100000000"
"1982","0.8544087","1.00000000","0.76015121","0.971384171","0.8401008","0.88076007","140100000000"
"1983","0.7003682","0.69046504","0.54115585","0.449363945","0.6269069","0.59363342","140100000000"
"1984","0.4518425","0.40065145","0.35410873","0.153830707","0.4596104","0.33983231","140100000000"
"1985","0.3922542","0.46094656","0.37285318","0.268743655","0.4014310","0.37354336","140100000000"
"1986","0.8175173","0.83932027","0.68991889","0.737284246","0.7696956","0.76883887","140100000000"
"1987","0.8641965","0.90728748","0.75167962","0.816896372","0.8344531","0.83328165","140100000000"
"1988","0.4643325","0.69086312","0.38671197","0.272334803","0.5105955","0.44397423","140100000000"
"1989","0.8627335","1.00000000","0.76879447","0.966258883","0.8389689","0.88329396","140100000000"
"1990","0.4291138","0.71987307","0.50965012","0.491241976","0.5265752","0.52719499","140100000000"
"1991","0.9482088","0.99842899","0.89648760","0.963471242","0.9309917","0.94691284","140100000000"
"1992","0.7372309","0.66960633","0.50459948","0.467930852","0.5712610","0.58167075","140100000000"
"1993","0.8751673","0.80767692","0.59988758","0.564983412","0.7172547","0.70310719","140100000000"
"1994","0.9738419","0.99388465","0.91651156","0.920414430","0.9381260","0.94807217","140100000000"
"1995","0.7645143","0.67269473","0.56870645","0.459506319","0.6969886","0.62276155","140100000000"
"1996","0.9353651","0.96958767","0.74618184","0.750295705","0.8195358","0.83915593","140100000000"
"1997","0.8509430","0.79277060","0.66222589","0.571442557","0.7684947","0.72199390","140100000000"
"1998","0.9660888","0.93376737","0.74757480","0.626719956","0.8206782","0.80915433","140100000000"
"1999","0.8333333","0.81381121","0.46538163","0.531717166","0.6350462","0.63903924","140100000000"
"2000","0.6338034","0.66021521","0.45057191","0.321415686","0.4364308","0.48359002","140100000000"
"2001","0.7401535","0.49663779","0.49870012","0.488945543","0.6343246","0.56357875","140100000000"
"2002","0.4447293","0.66094486","0.43662170","0.257027697","0.4412808","0.42915309","140100000000"
"2003","0.4653482","0.57656411","0.44931547","0.305582026","0.4607629","0.44254401","140100000000"
"2004","0.7054165","0.83930330","0.72485603","0.702500936","0.6637981","0.72486953","140100000000"
"2005","0.5834217","0.64961705","0.43757240","0.449585941","0.5359858","0.52520781","140100000000"
"2006","0.5660301","0.80735035","0.72119533","0.634398283","0.6685789","0.67467378","140100000000"
"2007","0.6954606","0.66347447","0.47368841","0.434167859","0.6092056","0.56546042","140100000000"
"2008","0.5914255","0.61903274","0.52456746","0.390230689","0.5052265","0.51957053","140100000000"
"2009","0.9317545","0.91824787","0.88519505","0.874414973","0.9234634","0.90633245","140100000000"
"2010","0.7058003","0.74466323","0.61103072","0.517659414","0.6114607","0.63302883","140100000000"
"2011","0.9260847","0.82163629","0.72728302","0.717890135","0.7989586","0.79491961","140100000000"
"2012","0.6469428","0.37243726","0.37243726","0.305733197","0.4114540","0.40787511","140100000000"
"2013","0.8827299","0.79544848","0.56250568","0.712208872","0.6943820","0.72136409","140100000000"
"2014","0.4440802","0.47329770","0.31339658","0.136035427","0.3636239","0.31812580","140100000000"
"2015","0.9395555","0.75105147","0.48991690","0.704458510","0.6599446","0.69376996","140100000000"
"2016","0.9304627","0.83182442","0.58683796","0.667393140","0.7212973","0.73781754","140100000000"
"2017","0.7748141","0.58352759","0.47610167","0.410781242","0.5432639","0.54489900","140100000000"
"2018","0.7865203","0.67507482","0.51949990","0.440377632","0.6758755","0.60655175","140100000000"
"2019","0.9223061","0.45616114","0.51913317","0.502664670","0.6312176","0.58633514","140100000000"
"2020","0.6050526","0.57545556","0.32545556","0.224468186","0.3743167","0.39421952","140100000000"
"2021","0.8454177","0.47136870","0.68974792","0.611171410","0.7657195","0.66354601","140100000000"
"2022","0.4326961","0.57945215","0.36781586","0.198725488","0.3563857","0.36559560","140100000000"
"2023","0.8333333","0.71824564","0.61192053","0.524899851","0.5829492","0.64550376","140100000000"
"2024","0.8447798","0.76455656","0.73001073","0.643498592","0.8027618","0.75391666","140100000000"
"2025","0.9702557","0.73613182","0.49524475","0.669336639","0.6309857","0.68369933","140100000000"
"2026","0.9095600","0.67748920","0.45894323","0.599811214","0.5549978","0.62338981","140100000000"
"2027","0.7258885","0.55246716","0.34506554","0.530652247","0.4757595","0.51127563","140100000000"
"2028","0.5403847","0.26801251","0.39566264","0.322577964","0.2637751","0.34483420","140100000000"
"2029","0.9691412","1.00000000","0.89160500","0.917190964","0.9277367","0.94034844","140100000000"
"2030","0.8742372","0.96661767","0.75198377","0.888953299","0.8268444","0.85877432","140100000000"
"2031","0.7284342","0.47267296","0.59666659","0.665797518","0.5588526","0.59794941","140100000000"
"2032","0.7689244","0.43932159","0.52989415","0.538438114","0.6487423","0.57439765","140100000000"
"2033","0.8333333","0.88275494","0.65096387","0.711625090","0.7673092","0.76469367","140100000000"
"2034","0.8014557","0.73976277","0.57110953","0.543715679","0.6866061","0.66123248","140100000000"
"2035","0.9491189","0.58885513","0.58818935","0.668988379","0.5975770","0.66639501","140100000000"
"2036","0.9178604","0.78207261","0.56955092","0.581809326","0.6184853","0.68160576","140100000000"
"2037","1.0000000","1.00000000","0.88432001","0.845760011","0.9228800","0.92853946","140100000000"
"2038","0.8636330","0.84224318","0.70526110","0.702357891","0.6817706","0.75520122","140100000000"
"2039","1.0000000","1.00000000","0.80466048","0.739547304","0.8697737","0.87659093","140100000000"
"2040","0.7536356","0.33098165","0.44327195","0.263160213","0.3850695","0.40726679","140100000000"
"2041","0.9821012","0.73680047","0.63919643","0.826981682","0.7575743","0.78057084","140100000000"
"2042","0.8167706","0.65210568","0.46536986","0.640778881","0.5879861","0.62238386","140100000000"
"2043","0.5000000","0.06273239","0.19472228","0.205200591","0.2725158","0.20262338","140100000000"
"2044","0.7006199","0.47177662","0.51869359","0.339304315","0.4977790","0.49243752","140100000000"
"2045","0.5135432","0.24983685","0.38294847","0.356626293","0.3977783","0.37037840","140100000000"
"2046","0.6808999","0.75000000","0.57064724","0.399063202","0.5470982","0.57639982","140100000000"
"2047","0.8986644","0.90440873","0.65711303","0.711759269","0.6404516","0.75384901","140100000000"
"2048","0.4725277","0.16300654","0.24280604","0.110169888","0.3149598","0.23037851","140100000000"
"2049","0.5059187","0.20472739","0.20343294","0.000000000","0.2558775","0.00000000","140100000000"
"2050","0.6942314","0.66776325","0.50454850","0.306695072","0.4235246","0.49719073","140100000000"
"2051","0.8270091","0.78548106","0.58640172","0.436315778","0.5941940","0.62938165","140100000000"
"2052","0.7832949","0.63863618","0.58425892","0.281870324","0.5043945","0.52932300","140100000000"
"2053","0.7625048","0.69257990","0.60588669","0.573241341","0.5705911","0.63672702","140100000000"
"2054","0.7594701","0.57627822","0.45852136","0.553683753","0.5459913","0.57093936","140100000000"
"2055","0.6700500","0.57030058","0.53193645","0.414812404","0.4810270","0.52676681","140100000000"
